codigo_reserva,nif_cliente,balcao,hora
16850,900443025,LIS,2025-02-09 15:00:00
16851,607414920,LIS,2025-02-01 15:00:00
16852,701334457,LIS,2025-02-25 15:00:00
16853,813701048,LIS,2025-02-15 15:00:00
16854,283326323,LIS,2025-03-08 15:00:00
16855,986250879,LIS,2025-02-16 15:00:00
16856,329898852,LIS,2025-01-30 15:00:00
16857,237044303,LIS,2025-04-09 15:00:00
16858,124193520,LIS,2025-04-03 15:00:00
16859,330422966,LIS,2025-02-11 15:00:00
16860,681815026,LIS,2025-02-15 15:00:00
16861,162762494,ORY,2025-04-18 19:00:00
16862,893671924,ORY,2025-03-08 19:00:00
16863,747048174,ORY,2025-03-09 19:00:00
16864,832190692,ORY,2025-03-27 19:00:00
16865,154501137,ORY,2025-02-06 19:00:00
16866,177789243,ORY,2025-01-23 19:00:00
16867,449414454,ORY,2025-01-25 19:00:00
16868,697471730,ORY,2025-03-26 19:00:00
16869,836915385,ORY,2025-02-07 19:00:00
16870,626894870,ORY,2025-01-28 19:00:00
16871,976574079,ORY,2025-03-10 19:00:00
16872,285252669,ORY,2025-03-15 19:00:00
16873,881503613,ORY,2025-04-21 19:00:00
16874,394529595,ORY,2025-01-25 19:00:00
16875,610799863,ORY,2025-03-13 19:00:00
16876,527885394,ORY,2025-02-17 19:00:00
16877,605180252,ORY,2025-04-03 19:00:00
16878,981077474,ORY,2025-03-07 19:00:00
16879,228127016,ORY,2025-04-14 19:00:00
16880,914511939,ORY,2025-02-14 19:00:00
16881,927177532,ORY,2025-04-18 19:00:00
16882,708496192,ORY,2025-04-12 19:00:00
16883,591558786,ORY,2025-04-03 19:00:00
16884,179245002,ORY,2025-02-13 19:00:00
16885,827184951,ORY,2025-02-03 19:00:00
16886,373966630,ORY,2025-01-23 19:00:00
16887,222343510,ORY,2025-02-04 19:00:00
16888,194687631,ORY,2025-03-24 19:00:00
16889,966820598,ORY,2025-02-11 19:00:00
16890,482259732,ORY,2025-04-08 19:00:00
16891,367228585,CDG,2025-03-25 17:00:00
16892,915130587,CDG,2025-03-27 17:00:00
16893,311967121,CDG,2025-02-28 17:00:00
16894,219132629,CDG,2025-02-17 17:00:00
16895,985065429,CDG,2025-04-07 17:00:00
16896,768344423,CDG,2025-03-11 17:00:00
16897,930610416,CDG,2025-04-10 17:00:00
16898,626942067,CDG,2025-02-16 17:00:00
16899,658224720,CDG,2025-02-24 17:00:00
16900,911668305,CDG,2025-03-09 17:00:00
16901,634653326,CDG,2025-04-20 17:00:00
16902,277374281,CDG,2025-03-04 17:00:00
16903,607880480,CDG,2025-03-11 17:00:00
16904,437417238,CDG,2025-02-11 17:00:00
16905,959945912,CDG,2025-03-07 17:00:00
16906,303595061,CDG,2025-03-22 17:00:00
16907,876141677,CDG,2025-01-29 17:00:00
16908,105781750,CDG,2025-02-03 17:00:00
16909,171831487,CDG,2025-03-03 17:00:00
16910,807459896,CDG,2025-02-14 17:00:00
16911,861075891,CDG,2025-04-15 17:00:00
16912,833215979,CDG,2025-04-19 17:00:00
16913,406131266,CDG,2025-01-28 17:00:00
16914,424244055,CDG,2025-03-01 17:00:00
16915,336638525,CDG,2025-04-05 17:00:00
16916,467158395,CDG,2025-04-21 17:00:00
16917,766969077,CDG,2025-02-26 17:00:00
16918,473848064,CDG,2025-02-20 17:00:00
16919,707589768,CDG,2025-03-03 17:00:00
16920,866404963,CDG,2025-03-01 17:00:00
16921,391796254,FCO,2025-02-28 08:00:00
16922,765160747,FCO,2025-03-29 08:00:00
16923,553328507,FCO,2025-01-23 08:00:00
16924,487432527,FCO,2025-04-12 08:00:00
16925,724590500,FCO,2025-02-02 08:00:00
16926,164588122,FCO,2025-03-10 08:00:00
16927,356856833,FCO,2025-04-16 08:00:00
16928,142382963,FCO,2025-04-16 08:00:00
16929,532965835,FCO,2025-02-02 08:00:00
16930,699349539,FCO,2025-04-18 08:00:00
16931,791445348,FCO,2025-04-07 08:00:00
16932,684699668,FCO,2025-03-16 08:00:00
16933,124561454,FCO,2025-02-18 08:00:00
16934,350927284,FCO,2025-03-27 08:00:00
16935,528013909,FCO,2025-01-30 08:00:00
16936,378348952,FCO,2025-04-09 08:00:00
16937,601403168,FCO,2025-04-17 08:00:00
16938,332418887,FCO,2025-04-19 08:00:00
16939,542698561,FCO,2025-02-26 08:00:00
16940,448193705,FCO,2025-02-19 08:00:00
16941,164273610,FCO,2025-02-08 08:00:00
16942,224287677,FCO,2025-02-27 08:00:00
16943,766303123,FCO,2025-03-13 08:00:00
16944,806131651,FCO,2025-01-24 08:00:00
16945,997695212,FCO,2025-03-30 08:00:00
16946,598641084,FCO,2025-03-22 08:00:00
16947,376890976,FCO,2025-02-23 08:00:00
16948,720442480,FCO,2025-03-28 08:00:00
16949,563407297,FCO,2025-04-18 08:00:00
16950,663251065,FCO,2025-03-16 08:00:00
16951,507143808,BCN,2025-03-08 07:00:00
16952,995912551,BCN,2025-03-11 07:00:00
16953,584184242,BCN,2025-04-10 07:00:00
16954,597831757,BCN,2025-03-19 07:00:00
16955,812443184,BCN,2025-01-27 07:00:00
16956,405281902,BCN,2025-03-24 07:00:00
16957,859345668,BCN,2025-03-12 07:00:00
16958,836647731,BCN,2025-03-07 07:00:00
16959,529877052,BCN,2025-02-03 07:00:00
16960,254169428,BCN,2025-02-18 07:00:00
16961,965286544,BCN,2025-04-14 07:00:00
16962,451799642,BCN,2025-03-30 07:00:00
16963,881546278,BCN,2025-04-09 07:00:00
16964,512711325,BCN,2025-04-08 07:00:00
16965,167270751,BCN,2025-04-10 07:00:00
16966,668189949,BCN,2025-04-06 07:00:00
16967,843722666,BCN,2025-02-18 07:00:00
16968,962834176,BCN,2025-04-19 07:00:00
16969,651352705,BCN,2025-04-17 07:00:00
16970,352867983,BCN,2025-02-07 07:00:00
16971,846414392,BCN,2025-01-25 07:00:00
16972,229747884,BCN,2025-04-17 07:00:00
16973,801796150,BCN,2025-04-08 07:00:00
16974,581841643,BCN,2025-03-12 07:00:00
16975,513715677,BCN,2025-04-07 07:00:00
16976,716628238,BCN,2025-02-24 07:00:00
16977,379901856,BCN,2025-03-08 07:00:00
16978,579739474,BCN,2025-03-11 07:00:00
16979,498711283,BCN,2025-02-22 07:00:00
16980,791174598,BCN,2025-02-08 07:00:00
16981,304577785,FRA,2025-02-01 09:00:00
16982,247440921,FRA,2025-04-07 09:00:00
16983,736301924,FRA,2025-03-21 09:00:00
16984,803523965,FRA,2025-02-19 09:00:00
16985,562844401,FRA,2025-04-06 09:00:00
16986,484499694,FRA,2025-04-10 09:00:00
16987,813609907,FRA,2025-03-20 09:00:00
16988,191488824,FRA,2025-04-19 09:00:00
16989,356889215,FRA,2025-03-02 09:00:00
16990,746926130,FRA,2025-02-13 09:00:00
16991,193154179,FRA,2025-04-09 09:00:00
16992,139860787,FRA,2025-04-17 09:00:00
16993,909169287,FRA,2025-02-21 09:00:00
16994,680115168,FRA,2025-03-18 09:00:00
16995,324651011,FRA,2025-02-27 09:00:00
16996,963020709,FRA,2025-03-17 09:00:00
16997,122573432,FRA,2025-02-24 09:00:00
16998,394967194,FRA,2025-03-12 09:00:00
16999,101923371,FRA,2025-02-04 09:00:00
17000,827037730,FRA,2025-03-14 09:00:00
17001,190293831,FRA,2025-03-18 09:00:00
17002,751118905,FRA,2025-02-14 09:00:00
17003,345339024,FRA,2025-02-18 09:00:00
17004,104253606,FRA,2025-04-18 09:00:00
17005,784563747,FRA,2025-04-21 09:00:00
17006,481643382,FRA,2025-03-26 09:00:00
17007,644684678,FRA,2025-03-27 09:00:00
17008,768401703,FRA,2025-02-23 09:00:00
17009,120128509,FRA,2025-02-26 09:00:00
17010,493321643,FRA,2025-03-04 09:00:00
17011,481962382,FCO,2025-04-08 06:00:00
17012,278868539,FCO,2025-02-14 06:00:00
17013,243930078,FCO,2025-04-03 06:00:00
17014,196415312,FCO,2025-03-14 06:00:00
17015,198039326,FCO,2025-02-24 06:00:00
17016,812755429,FCO,2025-03-11 06:00:00
17017,958734120,FCO,2025-04-16 06:00:00
17018,668482272,FCO,2025-02-05 06:00:00
17019,556135242,FCO,2025-02-27 06:00:00
17020,277301389,FCO,2025-02-11 06:00:00
17021,519469505,FCO,2025-04-04 06:00:00
17022,672988799,FCO,2025-04-05 06:00:00
17023,712151275,FCO,2025-03-04 06:00:00
17024,683603125,FCO,2025-03-31 06:00:00
17025,324855940,FCO,2025-04-02 06:00:00
17026,795156170,FCO,2025-02-28 06:00:00
17027,395397074,FCO,2025-02-08 06:00:00
17028,944289978,FCO,2025-03-20 06:00:00
17029,388836229,FCO,2025-03-22 06:00:00
17030,681457235,FCO,2025-03-30 06:00:00
17031,334332015,FCO,2025-03-16 06:00:00
17032,461240654,FCO,2025-03-16 06:00:00
17033,977839512,FCO,2025-04-21 06:00:00
17034,846330028,FCO,2025-03-27 06:00:00
17035,709818210,FCO,2025-03-20 06:00:00
17036,635836379,FCO,2025-03-05 06:00:00
17037,309392143,FCO,2025-03-31 06:00:00
17038,949969826,FCO,2025-04-16 06:00:00
17039,633436065,FCO,2025-02-14 06:00:00
17040,936723356,FCO,2025-03-14 06:00:00
17041,978115746,MAD,2025-03-02 19:00:00
17042,957629883,MAD,2025-02-23 19:00:00
17043,874081550,MAD,2025-02-11 19:00:00
17044,624171659,MAD,2025-04-19 19:00:00
17045,373367888,MAD,2025-02-25 19:00:00
17046,104646788,MAD,2025-02-22 19:00:00
17047,724052688,MAD,2025-03-10 19:00:00
17048,293527820,MAD,2025-03-19 19:00:00
17049,768425042,MAD,2025-04-21 19:00:00
17050,638154964,MAD,2025-01-24 19:00:00
17051,678834540,MAD,2025-04-10 19:00:00
17052,409431723,MAD,2025-03-27 19:00:00
17053,937188892,MAD,2025-03-22 19:00:00
17054,362692837,MAD,2025-02-02 19:00:00
17055,412777663,MAD,2025-03-08 19:00:00
17056,380053376,MAD,2025-04-01 19:00:00
17057,612496340,MAD,2025-04-14 19:00:00
17058,756613231,MAD,2025-03-06 19:00:00
17059,278534320,MAD,2025-02-13 19:00:00
17060,481896872,MAD,2025-04-15 19:00:00
17061,722026429,MAD,2025-01-28 19:00:00
17062,853540720,MAD,2025-04-18 19:00:00
17063,946394996,MAD,2025-02-27 19:00:00
17064,896826192,MAD,2025-04-14 19:00:00
17065,832117597,MAD,2025-01-31 19:00:00
17066,596271593,MAD,2025-04-17 19:00:00
17067,339569726,MAD,2025-03-03 19:00:00
17068,321568572,MAD,2025-01-28 19:00:00
17069,851761597,MAD,2025-04-05 19:00:00
17070,806274943,MAD,2025-03-16 19:00:00
17071,464454009,LIS,2025-02-07 09:00:00
17072,364543507,LIS,2025-02-08 09:00:00
17073,499208771,LIS,2025-04-04 09:00:00
17074,151000926,LIS,2025-04-11 09:00:00
17075,537189081,LIS,2025-02-02 09:00:00
17076,794572855,LIS,2025-02-10 09:00:00
17077,449452207,LIS,2025-03-15 09:00:00
17078,773720695,LIS,2025-03-30 09:00:00
17079,781764886,LIS,2025-03-03 09:00:00
17080,756247939,LIS,2025-02-25 09:00:00
17081,813231646,LIS,2025-04-16 09:00:00
17082,999262544,LIS,2025-01-29 09:00:00
17083,171058191,LIS,2025-01-29 09:00:00
17084,106613683,LIS,2025-02-16 09:00:00
17085,142816575,LIS,2025-03-23 09:00:00
17086,756615500,LIS,2025-02-06 09:00:00
17087,544360067,LIS,2025-03-10 09:00:00
17088,538123527,LIS,2025-03-19 09:00:00
17089,914794889,LIS,2025-02-10 09:00:00
17090,934693419,LIS,2025-02-15 09:00:00
17091,123400879,LIS,2025-03-08 09:00:00
17092,593197997,LIS,2025-02-23 09:00:00
17093,123728854,LIS,2025-04-05 09:00:00
17094,165819705,LIS,2025-02-06 09:00:00
17095,350473653,LIS,2025-03-29 09:00:00
17096,543792709,LIS,2025-02-11 09:00:00
17097,974127236,LIS,2025-02-25 09:00:00
17098,132067277,LIS,2025-03-04 09:00:00
17099,973045470,LIS,2025-03-13 09:00:00
17100,574566285,LIS,2025-04-23 09:00:00
17101,507096180,LHR,2025-04-21 14:00:00
17102,477647391,LHR,2025-03-21 14:00:00
17103,646566857,LHR,2025-03-22 14:00:00
17104,927134365,LHR,2025-02-12 14:00:00
17105,679019435,LHR,2025-03-26 14:00:00
17106,478744028,LHR,2025-04-04 14:00:00
17107,118066469,LHR,2025-04-02 14:00:00
17108,817984921,LHR,2025-03-15 14:00:00
17109,875596104,LHR,2025-03-12 14:00:00
17110,507121259,LHR,2025-04-20 14:00:00
17111,150512892,LHR,2025-02-25 14:00:00
17112,546131559,LHR,2025-01-27 14:00:00
17113,736555157,LHR,2025-03-25 14:00:00
17114,185191971,LHR,2025-02-19 14:00:00
17115,796258438,LHR,2025-03-18 14:00:00
17116,269013321,LHR,2025-02-06 14:00:00
17117,901347109,LHR,2025-02-03 14:00:00
17118,265008216,LHR,2025-04-13 14:00:00
17119,830932301,LHR,2025-03-24 14:00:00
17120,441431063,LHR,2025-03-24 14:00:00
17121,571954683,LHR,2025-01-27 14:00:00
17122,667242652,LHR,2025-03-01 14:00:00
17123,705426027,LHR,2025-04-15 14:00:00
17124,932283166,LHR,2025-03-08 14:00:00
17125,622103746,LHR,2025-02-27 14:00:00
17126,996969246,LHR,2025-03-03 14:00:00
17127,774667140,LHR,2025-04-14 14:00:00
17128,974166319,LHR,2025-02-14 14:00:00
17129,469707252,LHR,2025-03-17 14:00:00
17130,798860958,LHR,2025-02-25 14:00:00
17131,822584953,FCO,2025-03-16 20:00:00
17132,250288645,FCO,2025-04-22 20:00:00
17133,368781892,FCO,2025-01-25 20:00:00
17134,494088255,FCO,2025-03-11 20:00:00
17135,147217002,FCO,2025-04-16 20:00:00
17136,505269151,FCO,2025-03-14 20:00:00
17137,170411922,FCO,2025-04-03 20:00:00
17138,493555866,FCO,2025-02-18 20:00:00
17139,210552844,FCO,2025-03-14 20:00:00
17140,951801479,FCO,2025-03-12 20:00:00
17141,781406202,FCO,2025-02-12 20:00:00
17142,723826003,FCO,2025-02-18 20:00:00
17143,337320671,FCO,2025-02-10 20:00:00
17144,310486275,FCO,2025-04-02 20:00:00
17145,478082320,FCO,2025-03-04 20:00:00
17146,691122594,FCO,2025-03-21 20:00:00
17147,129118315,FCO,2025-03-20 20:00:00
17148,411406174,FCO,2025-03-17 20:00:00
17149,439848564,FCO,2025-01-30 20:00:00
17150,320606405,FCO,2025-01-28 20:00:00
17151,980435590,FCO,2025-03-06 20:00:00
17152,774069856,FCO,2025-04-11 20:00:00
17153,715024304,FCO,2025-03-15 20:00:00
17154,622626430,FCO,2025-04-22 20:00:00
17155,671337199,FCO,2025-02-17 20:00:00
17156,329342285,FCO,2025-04-23 20:00:00
17157,443170545,FCO,2025-04-21 20:00:00
17158,322829709,FCO,2025-03-05 20:00:00
17159,991753122,FCO,2025-04-19 20:00:00
17160,860629367,FCO,2025-02-12 20:00:00
17161,118269094,MAD,2025-03-24 06:00:00
17162,849653535,MAD,2025-02-20 06:00:00
17163,350087668,MAD,2025-01-29 06:00:00
17164,271672895,MAD,2025-02-23 06:00:00
17165,592790729,MAD,2025-01-26 06:00:00
17166,612310804,MAD,2025-02-11 06:00:00
17167,366336875,MAD,2025-04-08 06:00:00
17168,187428445,MAD,2025-04-03 06:00:00
17169,927707054,MAD,2025-03-23 06:00:00
17170,754258222,MAD,2025-01-29 06:00:00
17171,277739192,MAD,2025-04-15 06:00:00
17172,737488084,MAD,2025-04-06 06:00:00
17173,598076405,MAD,2025-04-02 06:00:00
17174,164249520,MAD,2025-02-20 06:00:00
17175,201529235,MAD,2025-02-05 06:00:00
17176,449634780,MAD,2025-02-04 06:00:00
17177,729056892,MAD,2025-02-28 06:00:00
17178,100983279,MAD,2025-02-06 06:00:00
17179,161032357,MAD,2025-04-23 06:00:00
17180,291977904,MAD,2025-01-26 06:00:00
17181,755332815,MAD,2025-04-18 06:00:00
17182,725434076,MAD,2025-02-11 06:00:00
17183,975751010,MAD,2025-02-07 06:00:00
17184,759199463,MAD,2025-04-19 06:00:00
17185,122649543,MAD,2025-02-20 06:00:00
17186,316131232,MAD,2025-04-23 06:00:00
17187,355670550,MAD,2025-03-16 06:00:00
17188,362104343,MAD,2025-02-28 06:00:00
17189,357538623,MAD,2025-03-18 06:00:00
17190,875899681,MAD,2025-02-18 06:00:00
17191,162848243,MAD,2025-03-19 14:00:00
17192,154453345,MAD,2025-03-21 14:00:00
17193,689361744,MAD,2025-01-25 14:00:00
17194,805864134,MAD,2025-04-05 14:00:00
17195,121706696,MAD,2025-02-23 14:00:00
17196,665150939,MAD,2025-03-04 14:00:00
17197,137648402,MAD,2025-03-29 14:00:00
17198,419931497,MAD,2025-03-14 14:00:00
17199,493201476,MAD,2025-03-10 14:00:00
17200,928047991,MAD,2025-03-03 14:00:00
17201,460513727,MAD,2025-03-04 14:00:00
17202,204571764,MAD,2025-03-11 14:00:00
17203,977920271,MAD,2025-02-26 14:00:00
17204,546967529,MAD,2025-04-04 14:00:00
17205,647324575,MAD,2025-03-11 14:00:00
17206,119591046,MAD,2025-03-13 14:00:00
17207,377906129,MAD,2025-02-13 14:00:00
17208,867191735,MAD,2025-02-12 14:00:00
17209,279171235,MAD,2025-02-03 14:00:00
17210,416134805,MAD,2025-03-01 14:00:00
17211,440140408,MAD,2025-04-09 14:00:00
17212,891130803,MAD,2025-02-12 14:00:00
17213,622080545,MAD,2025-02-24 14:00:00
17214,473619445,MAD,2025-04-17 14:00:00
17215,968506876,MAD,2025-02-02 14:00:00
17216,845511233,MAD,2025-03-17 14:00:00
17217,721870217,MAD,2025-02-14 14:00:00
17218,848344509,MAD,2025-03-24 14:00:00
17219,770364095,MAD,2025-04-16 14:00:00
17220,384493693,MAD,2025-01-31 14:00:00
17221,456884873,OPO,2025-02-27 09:00:00
17222,839378366,OPO,2025-03-27 09:00:00
17223,552915452,OPO,2025-04-07 09:00:00
17224,783436192,OPO,2025-02-05 09:00:00
17225,146814577,OPO,2025-04-23 09:00:00
17226,277789191,OPO,2025-04-10 09:00:00
17227,958362376,OPO,2025-03-17 09:00:00
17228,467664951,OPO,2025-04-17 09:00:00
17229,612314924,OPO,2025-01-25 09:00:00
17230,459207831,OPO,2025-02-14 09:00:00
17231,236413094,OPO,2025-02-25 09:00:00
17232,759381576,OPO,2025-03-20 09:00:00
17233,488299975,OPO,2025-02-22 09:00:00
17234,897348645,OPO,2025-02-07 09:00:00
17235,476908852,OPO,2025-02-17 09:00:00
17236,278831070,OPO,2025-04-24 09:00:00
17237,221566025,OPO,2025-04-22 09:00:00
17238,946063650,OPO,2025-01-29 09:00:00
17239,986826813,OPO,2025-03-14 09:00:00
17240,990803295,OPO,2025-04-04 09:00:00
17241,647862546,OPO,2025-04-05 09:00:00
17242,964761408,OPO,2025-01-31 09:00:00
17243,953532379,OPO,2025-03-26 09:00:00
17244,232260270,OPO,2025-04-24 09:00:00
17245,485374669,OPO,2025-04-06 09:00:00
17246,363245833,OPO,2025-02-24 09:00:00
17247,501442853,OPO,2025-04-09 09:00:00
17248,868076596,OPO,2025-03-01 09:00:00
17249,422804440,OPO,2025-04-12 09:00:00
17250,296590562,OPO,2025-04-13 09:00:00
17251,786391625,FCO,2025-02-26 10:00:00
17252,977854181,FCO,2025-02-14 10:00:00
17253,859521327,FCO,2025-04-14 10:00:00
17254,460881181,FCO,2025-03-12 10:00:00
17255,548921346,FCO,2025-04-21 10:00:00
17256,203696653,FCO,2025-04-11 10:00:00
17257,350034174,FCO,2025-04-17 10:00:00
17258,571764337,FCO,2025-04-21 10:00:00
17259,597659640,FCO,2025-02-23 10:00:00
17260,785387961,FCO,2025-02-15 10:00:00
17261,985910823,FCO,2025-04-03 10:00:00
17262,206263175,FCO,2025-04-23 10:00:00
17263,429782305,FCO,2025-02-11 10:00:00
17264,672198815,FCO,2025-02-06 10:00:00
17265,176855035,FCO,2025-03-13 10:00:00
17266,973703660,FCO,2025-04-14 10:00:00
17267,836612764,FCO,2025-02-22 10:00:00
17268,232888172,FCO,2025-01-29 10:00:00
17269,190759907,FCO,2025-02-04 10:00:00
17270,920696277,FCO,2025-03-26 10:00:00
17271,698415350,FCO,2025-02-09 10:00:00
17272,221418105,FCO,2025-02-21 10:00:00
17273,950555956,FCO,2025-02-19 10:00:00
17274,940185793,FCO,2025-02-26 10:00:00
17275,381526811,FCO,2025-03-04 10:00:00
17276,682737144,FCO,2025-04-06 10:00:00
17277,449814078,FCO,2025-02-10 10:00:00
17278,698720655,FCO,2025-03-30 10:00:00
17279,778701627,FCO,2025-02-05 10:00:00
17280,415632627,FCO,2025-03-27 10:00:00
17281,127770540,MAD,2025-03-21 19:00:00
17282,254467189,MAD,2025-04-05 19:00:00
17283,905288239,MAD,2025-02-25 19:00:00
17284,385308670,MAD,2025-02-20 19:00:00
17285,711572318,MAD,2025-02-20 19:00:00
17286,394567132,MAD,2025-03-18 19:00:00
17287,816881309,MAD,2025-01-28 19:00:00
17288,832812738,MAD,2025-03-21 19:00:00
17289,450813995,MAD,2025-04-08 19:00:00
17290,912148402,MAD,2025-03-22 19:00:00
17291,913486897,MAD,2025-02-01 19:00:00
17292,325564764,MAD,2025-02-12 19:00:00
17293,388702033,MAD,2025-02-13 19:00:00
17294,938505342,MAD,2025-02-17 19:00:00
17295,903711183,MAD,2025-04-06 19:00:00
17296,418589659,MAD,2025-03-26 19:00:00
17297,150999360,MAD,2025-03-01 19:00:00
17298,811496965,MAD,2025-01-30 19:00:00
17299,652503873,MAD,2025-02-22 19:00:00
17300,685838343,MAD,2025-03-07 19:00:00
17301,255951960,MAD,2025-03-10 19:00:00
17302,301144607,MAD,2025-03-08 19:00:00
17303,757711542,MAD,2025-03-03 19:00:00
17304,928074138,MAD,2025-02-04 19:00:00
17305,654945394,MAD,2025-02-10 19:00:00
17306,486592381,MAD,2025-01-31 19:00:00
17307,573935826,MAD,2025-03-26 19:00:00
17308,985750028,MAD,2025-04-01 19:00:00
17309,401258724,MAD,2025-01-28 19:00:00
17310,633618142,MAD,2025-02-21 19:00:00
17311,791969987,FRA,2025-01-26 08:00:00
17312,570795702,FRA,2025-01-28 08:00:00
17313,867631377,FRA,2025-02-03 08:00:00
17314,847639845,FRA,2025-02-22 08:00:00
17315,331092195,FRA,2025-02-18 08:00:00
17316,216639499,FRA,2025-02-06 08:00:00
17317,776838898,FRA,2025-03-28 08:00:00
17318,508848468,FRA,2025-02-12 08:00:00
17319,426599509,FRA,2025-03-08 08:00:00
17320,301540457,FRA,2025-03-11 08:00:00
17321,452688984,FRA,2025-03-22 08:00:00
17322,164046535,FRA,2025-02-11 08:00:00
17323,568724147,FRA,2025-02-18 08:00:00
17324,355723265,FRA,2025-01-29 08:00:00
17325,426165784,FRA,2025-02-03 08:00:00
17326,975273725,FRA,2025-02-19 08:00:00
17327,271272159,FRA,2025-03-21 08:00:00
17328,608312289,FRA,2025-02-05 08:00:00
17329,982426854,FRA,2025-04-03 08:00:00
17330,862736179,FRA,2025-03-30 08:00:00
17331,648054642,FRA,2025-01-29 08:00:00
17332,963319181,FRA,2025-04-18 08:00:00
17333,488129662,FRA,2025-03-08 08:00:00
17334,987460130,FRA,2025-02-07 08:00:00
17335,469476811,FRA,2025-02-11 08:00:00
17336,823323636,FRA,2025-04-17 08:00:00
17337,370121036,FRA,2025-03-24 08:00:00
17338,440419469,FRA,2025-03-03 08:00:00
17339,939680989,FRA,2025-03-28 08:00:00
17340,693719324,FRA,2025-03-12 08:00:00
17341,626851755,FRA,2025-04-13 18:00:00
17342,347308641,FRA,2025-02-14 18:00:00
17343,147213833,FRA,2025-02-20 18:00:00
17344,659186268,FRA,2025-04-04 18:00:00
17345,830624747,FRA,2025-03-25 18:00:00
17346,808504687,FRA,2025-03-20 18:00:00
17347,641142996,FRA,2025-02-01 18:00:00
17348,953720494,FRA,2025-02-17 18:00:00
17349,614779111,FRA,2025-03-06 18:00:00
17350,186938115,FRA,2025-04-03 18:00:00
17351,415663776,FRA,2025-03-25 18:00:00
17352,155091353,FRA,2025-03-30 18:00:00
17353,744146962,FRA,2025-02-13 18:00:00
17354,954792249,FRA,2025-04-01 18:00:00
17355,513815707,FRA,2025-04-17 18:00:00
17356,301432999,FRA,2025-03-11 18:00:00
17357,489355188,FRA,2025-02-27 18:00:00
17358,685838510,FRA,2025-03-21 18:00:00
17359,449100518,FRA,2025-04-01 18:00:00
17360,887681839,FRA,2025-01-28 18:00:00
17361,711159343,FRA,2025-03-18 18:00:00
17362,914130243,FRA,2025-01-28 18:00:00
17363,897982417,FRA,2025-03-06 18:00:00
17364,864728979,FRA,2025-04-11 18:00:00
17365,885277918,FRA,2025-04-13 18:00:00
17366,470539554,FRA,2025-02-24 18:00:00
17367,518969285,FRA,2025-04-06 18:00:00
17368,460596990,FRA,2025-04-19 18:00:00
17369,356650435,FRA,2025-02-16 18:00:00
17370,770771754,FRA,2025-04-19 18:00:00
17371,368465441,FCO,2025-02-14 06:00:00
17372,522923423,FCO,2025-03-01 06:00:00
17373,171946482,FCO,2025-02-23 06:00:00
17374,634194363,FCO,2025-03-21 06:00:00
17375,811814286,FCO,2025-04-20 06:00:00
17376,383964552,FCO,2025-03-03 06:00:00
17377,368728333,FCO,2025-02-25 06:00:00
17378,520865330,FCO,2025-01-26 06:00:00
17379,556790041,FCO,2025-04-08 06:00:00
17380,115735360,FCO,2025-02-22 06:00:00
17381,530889295,FCO,2025-02-03 06:00:00
17382,648654095,FCO,2025-01-26 06:00:00
17383,904422424,FCO,2025-02-23 06:00:00
17384,803987701,FCO,2025-03-31 06:00:00
17385,486013658,FCO,2025-04-16 06:00:00
17386,618308837,FCO,2025-03-05 06:00:00
17387,478049602,FCO,2025-02-18 06:00:00
17388,747130425,FCO,2025-03-10 06:00:00
17389,139430349,FCO,2025-04-17 06:00:00
17390,536965024,FCO,2025-04-20 06:00:00
17391,700786615,FCO,2025-04-18 06:00:00
17392,711985013,FCO,2025-03-16 06:00:00
17393,488734413,FCO,2025-02-23 06:00:00
17394,298783536,FCO,2025-04-22 06:00:00
17395,130373884,FCO,2025-04-20 06:00:00
17396,898669414,FCO,2025-02-28 06:00:00
17397,338330502,FCO,2025-03-25 06:00:00
17398,137163618,FCO,2025-03-01 06:00:00
17399,516796237,FCO,2025-04-10 06:00:00
17400,454761643,FCO,2025-03-19 06:00:00
17401,555308323,LIS,2025-04-18 07:00:00
17402,932628953,LIS,2025-03-19 07:00:00
17403,129448820,LIS,2025-04-16 07:00:00
17404,654248272,LIS,2025-02-09 07:00:00
17405,717967956,LIS,2025-04-04 07:00:00
17406,906604249,LIS,2025-01-27 07:00:00
17407,333251367,LIS,2025-04-24 07:00:00
17408,881125429,LIS,2025-02-22 07:00:00
17409,430407577,LIS,2025-03-06 07:00:00
17410,300391119,LIS,2025-04-08 07:00:00
17411,626389115,LIS,2025-03-18 07:00:00
17412,858552871,LIS,2025-04-16 07:00:00
17413,136903197,LIS,2025-04-20 07:00:00
17414,606343658,LIS,2025-02-27 07:00:00
17415,162280329,LIS,2025-02-28 07:00:00
17416,437055407,LIS,2025-02-01 07:00:00
17417,289229725,LIS,2025-02-16 07:00:00
17418,928092490,LIS,2025-04-18 07:00:00
17419,209106090,LIS,2025-04-20 07:00:00
17420,308501686,LIS,2025-04-03 07:00:00
17421,744152963,LIS,2025-03-21 07:00:00
17422,411828913,LIS,2025-03-15 07:00:00
17423,630614252,LIS,2025-02-28 07:00:00
17424,105629875,LIS,2025-02-17 07:00:00
17425,585518362,LIS,2025-03-03 07:00:00
17426,635736124,LIS,2025-03-05 07:00:00
17427,698878447,LIS,2025-02-01 07:00:00
17428,519904500,LIS,2025-03-27 07:00:00
17429,622177136,LIS,2025-03-04 07:00:00
17430,265917297,LIS,2025-04-23 07:00:00
17431,110154646,MAD,2025-03-24 13:00:00
